"date","index","type","area","change_since06"
2009-07-31,1.10859469021749,"relative rental price index","West Coast",0.109
2009-08-31,0.982141771414924,"relative rental price index","Auckland",-0.018
2009-08-31,0.98246971378185,"relative rental price index","Bay of Plenty",-0.018
2009-08-31,0.97689128344873,"relative rental price index","Canterbury",-0.023
2009-08-31,1.07295706451739,"relative rental price index","Gisborne",0.073
2009-08-31,0.98499982671441,"relative rental price index","Hawke's Bay",-0.015
2009-08-31,0.995837763624854,"relative rental price index","Manawatu- Whanganui",-0.004
2009-08-31,1.01507798922164,"relative rental price index","Marlborough",0.015
2009-08-31,1.05961517511963,"relative rental price index","Nelson",0.06
2009-08-31,1.01006897550712,"relative rental price index","Northland",0.01
2009-08-31,0.960386726426731,"relative rental price index","Otago",-0.04
2009-08-31,1.00869092718199,"relative rental price index","Southland",0.009
2009-08-31,1.05214718673512,"relative rental price index","Taranaki",0.052
2009-08-31,1.04882372698466,"relative rental price index","Tasman",0.049
2009-08-31,0.976810124881104,"relative rental price index","Waikato",-0.023
2009-08-31,1.06428131289301,"relative rental price index","Wellington",0.064
2009-08-31,1.0957814832975,"relative rental price index","West Coast",0.096
2009-09-30,0.981217837481326,"relative rental price index","Auckland",-0.019
2009-09-30,0.990464168344849,"relative rental price index","Bay of Plenty",-0.01
2009-09-30,0.980609233147869,"relative rental price index","Canterbury",-0.019
2009-09-30,1.10287106371796,"relative rental price index","Gisborne",0.103
2009-09-30,0.973352601335644,"relative rental price index","Hawke's Bay",-0.027
2009-09-30,0.997633226471934,"relative rental price index","Manawatu- Whanganui",-0.002
2009-09-30,0.980168447497115,"relative rental price index","Marlborough",-0.02
2009-09-30,1.03231601757991,"relative rental price index","Nelson",0.032
2009-09-30,1.0044579518116,"relative rental price index","Northland",0.004
2009-09-30,0.979035906675923,"relative rental price index","Otago",-0.021
2009-09-30,1.01428154602887,"relative rental price index","Southland",0.014
2009-09-30,1.03311700771063,"relative rental price index","Taranaki",0.033
2009-09-30,1.04192145714873,"relative rental price index","Tasman",0.042
2009-09-30,0.978735167780835,"relative rental price index","Waikato",-0.021
2009-09-30,1.07092121413209,"relative rental price index","Wellington",0.071
2009-09-30,1.15560960877008,"relative rental price index","West Coast",0.156
2009-10-31,0.988643433933809,"relative rental price index","Auckland",-0.011
2009-10-31,0.994534376938266,"relative rental price index","Bay of Plenty",-0.005
2009-10-31,0.976081951369716,"relative rental price index","Canterbury",-0.024
2009-10-31,1.07069782905805,"relative rental price index","Gisborne",0.071
2009-10-31,0.969720831502549,"relative rental price index","Hawke's Bay",-0.03
2009-10-31,0.99624499004589,"relative rental price index","Manawatu- Whanganui",-0.004
2009-10-31,0.991440192109327,"relative rental price index","Marlborough",-0.009
2009-10-31,1.05183920761493,"relative rental price index","Nelson",0.052
2009-10-31,1.00496847100976,"relative rental price index","Northland",0.005
2009-10-31,0.949677562368576,"relative rental price index","Otago",-0.05
2009-10-31,1.02011847254905,"relative rental price index","Southland",0.02
2009-10-31,1.0631259243312,"relative rental price index","Taranaki",0.063
2009-10-31,1.05227066094699,"relative rental price index","Tasman",0.052
2009-10-31,0.976483965050534,"relative rental price index","Waikato",-0.024
2009-10-31,1.06408862350209,"relative rental price index","Wellington",0.064
2009-10-31,1.12801317795404,"relative rental price index","West Coast",0.128
2009-11-30,0.986879894151325,"relative rental price index","Auckland",-0.013
2009-11-30,0.991045936530624,"relative rental price index","Bay of Plenty",-0.009
2009-11-30,0.968954890821722,"relative rental price index","Canterbury",-0.031
2009-11-30,1.11014160652281,"relative rental price index","Gisborne",0.11
2009-11-30,0.973707149299501,"relative rental price index","Hawke's Bay",-0.026
2009-11-30,1.0030553170515,"relative rental price index","Manawatu- Whanganui",0.003
2009-11-30,0.978854705129052,"relative rental price index","Marlborough",-0.021
2009-11-30,1.03276983133055,"relative rental price index","Nelson",0.033
2009-11-30,0.983385582776404,"relative rental price index","Northland",-0.017
2009-11-30,0.943795722303857,"relative rental price index","Otago",-0.056
2009-11-30,1.00725912328816,"relative rental price index","Southland",0.007
2009-11-30,1.05322294252962,"relative rental price index","Taranaki",0.053
2009-11-30,1.04212572323917,"relative rental price index","Tasman",0.042
2009-11-30,0.975670653885828,"relative rental price index","Waikato",-0.024
2009-11-30,1.05719145497656,"relative rental price index","Wellington",0.057
2009-11-30,1.08390664671004,"relative rental price index","West Coast",0.084
2009-12-31,0.983184593906155,"relative rental price index","Auckland",-0.017
2009-12-31,1.00114111298325,"relative rental price index","Bay of Plenty",0.001
2009-12-31,1.00198744391792,"relative rental price index","Canterbury",0.002
2009-12-31,1.09183799775144,"relative rental price index","Gisborne",0.092
2009-12-31,0.976428698430451,"relative rental price index","Hawke's Bay",-0.024
2009-12-31,0.997057083392841,"relative rental price index","Manawatu- Whanganui",-0.003
2009-12-31,0.990094006655119,"relative rental price index","Marlborough",-0.01
2009-12-31,1.02855564954078,"relative rental price index","Nelson",0.029
2009-12-31,1.01103381420917,"relative rental price index","Northland",0.011
2009-12-31,0.942199027283092,"relative rental price index","Otago",-0.058
2009-12-31,1.01575582614992,"relative rental price index","Southland",0.016
2009-12-31,1.0298883904085,"relative rental price index","Taranaki",0.03
2009-12-31,1.04747227965471,"relative rental price index","Tasman",0.047
2009-12-31,0.96864420388379,"relative rental price index","Waikato",-0.031
2009-12-31,1.04416108694822,"relative rental price index","Wellington",0.044
2009-12-31,1.09507268965512,"relative rental price index","West Coast",0.095
2010-01-31,0.964792161515888,"relative rental price index","Auckland",-0.035
2010-01-31,0.978206047428608,"relative rental price index","Bay of Plenty",-0.022
2010-01-31,0.949062413308108,"relative rental price index","Canterbury",-0.051
2010-01-31,1.05720220298472,"relative rental price index","Gisborne",0.057
2010-01-31,0.954295058536116,"relative rental price index","Hawke's Bay",-0.046
2010-01-31,0.976008308921344,"relative rental price index","Manawatu- Whanganui",-0.024
2010-01-31,0.939219247895466,"relative rental price index","Marlborough",-0.061
2010-01-31,1.03125273459581,"relative rental price index","Nelson",0.031
2010-01-31,0.966749858495875,"relative rental price index","Northland",-0.033
2010-01-31,1.02793743403333,"relative rental price index","Otago",0.028
2010-01-31,0.979228381985507,"relative rental price index","Southland",-0.021
2010-01-31,1.05250429010555,"relative rental price index","Taranaki",0.053
2010-01-31,1.00849005269344,"relative rental price index","Tasman",0.008
2010-01-31,0.95207605458567,"relative rental price index","Waikato",-0.048
2010-01-31,1.03810724511056,"relative rental price index","Wellington",0.038
2010-01-31,1.07676112309444,"relative rental price index","West Coast",0.077
2010-02-28,0.965547519147097,"relative rental price index","Auckland",-0.034
2010-02-28,0.997221363710828,"relative rental price index","Bay of Plenty",-0.003
2010-02-28,0.991174629774918,"relative rental price index","Canterbury",-0.009
2010-02-28,1.09912084571423,"relative rental price index","Gisborne",0.099
2010-02-28,0.976557258040861,"relative rental price index","Hawke's Bay",-0.023
2010-02-28,0.987690751086643,"relative rental price index","Manawatu- Whanganui",-0.012
2010-02-28,0.953554230548101,"relative rental price index","Marlborough",-0.046
2010-02-28,1.03957745713734,"relative rental price index","Nelson",0.04
2010-02-28,0.995584103166205,"relative rental price index","Northland",-0.004
2010-02-28,0.996740051319515,"relative rental price index","Otago",-0.003
2010-02-28,1.01286012573108,"relative rental price index","Southland",0.013
2010-02-28,1.01572813477033,"relative rental price index","Taranaki",0.016
2010-02-28,1.03157258342129,"relative rental price index","Tasman",0.032
2010-02-28,0.959462156762405,"relative rental price index","Waikato",-0.041
2010-02-28,1.08415495357494,"relative rental price index","Wellington",0.084
2010-02-28,1.07003114957243,"relative rental price index","West Coast",0.07
2010-03-31,0.978022426981734,"relative rental price index","Auckland",-0.022
2010-03-31,0.988519249945561,"relative rental price index","Bay of Plenty",-0.011
2010-03-31,0.9820923863672,"relative rental price index","Canterbury",-0.018
2010-03-31,1.09324017747577,"relative rental price index","Gisborne",0.093
2010-03-31,0.958451831913611,"relative rental price index","Hawke's Bay",-0.042
2010-03-31,0.989115403924246,"relative rental price index","Manawatu- Whanganui",-0.011
2010-03-31,0.974162466352582,"relative rental price index","Marlborough",-0.026
2010-03-31,1.04608772341246,"relative rental price index","Nelson",0.046
2010-03-31,0.989717467130028,"relative rental price index","Northland",-0.01
2010-03-31,0.963623198429336,"relative rental price index","Otago",-0.036
2010-03-31,1.00344879294707,"relative rental price index","Southland",0.003
2010-03-31,1.07559212978673,"relative rental price index","Taranaki",0.076
2010-03-31,1.07213566917595,"relative rental price index","Tasman",0.072
2010-03-31,0.978207670808303,"relative rental price index","Waikato",-0.022
2010-03-31,1.07607150369557,"relative rental price index","Wellington",0.076
2010-03-31,1.09756583479337,"relative rental price index","West Coast",0.098
2010-04-30,0.987932367256188,"relative rental price index","Auckland",-0.012
2010-04-30,0.994597294391147,"relative rental price index","Bay of Plenty",-0.005
2010-04-30,0.973127319520641,"relative rental price index","Canterbury",-0.027
2010-04-30,1.05202304567621,"relative rental price index","Gisborne",0.052
2010-04-30,0.969870775800942,"relative rental price index","Hawke's Bay",-0.03
2010-04-30,0.984430167526127,"relative rental price index","Manawatu- Whanganui",-0.016
2010-04-30,0.95248725705538,"relative rental price index","Marlborough",-0.048
2010-04-30,1.02083570428119,"relative rental price index","Nelson",0.021
2010-04-30,0.986383356930134,"relative rental price index","Northland",-0.014
2010-04-30,0.930601083111216,"relative rental price index","Otago",-0.069
2010-04-30,1.01531351225717,"relative rental price index","Southland",0.015
2010-04-30,1.03626628466083,"relative rental price index","Taranaki",0.036
2010-04-30,1.04153745668696,"relative rental price index","Tasman",0.042
2010-04-30,0.961549511601096,"relative rental price index","Waikato",-0.038
2010-04-30,1.07500658476717,"relative rental price index","Wellington",0.075
2010-04-30,1.05434024529176,"relative rental price index","West Coast",0.054
2010-05-31,0.992401861609796,"relative rental price index","Auckland",-0.008
2010-05-31,0.984179106983987,"relative rental price index","Bay of Plenty",-0.016
2010-05-31,0.979359001191677,"relative rental price index","Canterbury",-0.021
2010-05-31,1.06661083365028,"relative rental price index","Gisborne",0.067
2010-05-31,0.966267311198595,"relative rental price index","Hawke's Bay",-0.034
2010-05-31,0.990369542102724,"relative rental price index","Manawatu- Whanganui",-0.01
2010-05-31,0.947864795913273,"relative rental price index","Marlborough",-0.052
2010-05-31,1.0365304208036,"relative rental price index","Nelson",0.037
2010-05-31,0.985976949527782,"relative rental price index","Northland",-0.014
2010-05-31,0.938471068522356,"relative rental price index","Otago",-0.062
2010-05-31,1.00748055227839,"relative rental price index","Southland",0.007
2010-05-31,1.04065172033828,"relative rental price index","Taranaki",0.041
2010-05-31,1.02535932665839,"relative rental price index","Tasman",0.025
2010-05-31,0.965843596331512,"relative rental price index","Waikato",-0.034
2010-05-31,1.07242502451725,"relative rental price index","Wellington",0.072
2010-05-31,1.08988605306826,"relative rental price index","West Coast",0.09
2010-06-30,0.999609478898676,"relative rental price index","Auckland",0
2010-06-30,0.998827732798288,"relative rental price index","Bay of Plenty",-0.001
2010-06-30,0.957515175120836,"relative rental price index","Canterbury",-0.042
2010-06-30,1.06981664184879,"relative rental price index","Gisborne",0.07
2010-06-30,0.970089482667361,"relative rental price index","Hawke's Bay",-0.03
2010-06-30,0.997866090792701,"relative rental price index","Manawatu- Whanganui",-0.002
2010-06-30,0.967641226670545,"relative rental price index","Marlborough",-0.032
2010-06-30,1.03565419521821,"relative rental price index","Nelson",0.036
2010-06-30,0.981207081253665,"relative rental price index","Northland",-0.019
2010-06-30,0.954010136032042,"relative rental price index","Otago",-0.046
2010-06-30,1.00865623058331,"relative rental price index","Southland",0.009
2010-06-30,1.02734535638291,"relative rental price index","Taranaki",0.027
2010-06-30,1.03150390604435,"relative rental price index","Tasman",0.032
2010-06-30,0.97492930483109,"relative rental price index","Waikato",-0.025
2010-06-30,1.05866729701618,"relative rental price index","Wellington",0.059
2010-06-30,1.11065869126446,"relative rental price index","West Coast",0.111
2010-07-31,0.991469384693607,"relative rental price index","Auckland",-0.009
2010-07-31,0.993522978100183,"relative rental price index","Bay of Plenty",-0.006
2010-07-31,0.973723921841979,"relative rental price index","Canterbury",-0.026
2010-07-31,1.09061624276282,"relative rental price index","Gisborne",0.091
2010-07-31,0.985837503228196,"relative rental price index","Hawke's Bay",-0.014
2010-07-31,1.0017650487294,"relative rental price index","Manawatu- Whanganui",0.002
2010-07-31,0.92535553770917,"relative rental price index","Marlborough",-0.075
2010-07-31,1.0299359646598,"relative rental price index","Nelson",0.03
2010-07-31,0.984415296006153,"relative rental price index","Northland",-0.016
2010-07-31,0.959941854684483,"relative rental price index","Otago",-0.04
2010-07-31,1.01826939508936,"relative rental price index","Southland",0.018
2010-07-31,1.03898644393309,"relative rental price index","Taranaki",0.039
2010-07-31,1.06815699953965,"relative rental price index","Tasman",0.068
2010-07-31,0.9765356940356,"relative rental price index","Waikato",-0.023
2010-07-31,1.05604034356625,"relative rental price index","Wellington",0.056
2010-07-31,1.11816749156743,"relative rental price index","West Coast",0.118
2010-08-31,0.993284414654119,"relative rental price index","Auckland",-0.007
2010-08-31,0.997836809680131,"relative rental price index","Bay of Plenty",-0.002
2010-08-31,0.974660513629246,"relative rental price index","Canterbury",-0.025
2010-08-31,1.08866636952995,"relative rental price index","Gisborne",0.089
2010-08-31,0.979104194915668,"relative rental price index","Hawke's Bay",-0.021
2010-08-31,0.996215758820253,"relative rental price index","Manawatu- Whanganui",-0.004
2010-08-31,0.921016617966229,"relative rental price index","Marlborough",-0.079
2010-08-31,1.02873725986833,"relative rental price index","Nelson",0.029
2010-08-31,0.987840395149908,"relative rental price index","Northland",-0.012
2010-08-31,0.946113611017865,"relative rental price index","Otago",-0.054
2010-08-31,0.989059284978409,"relative rental price index","Southland",-0.011
2010-08-31,1.03139640604612,"relative rental price index","Taranaki",0.031
2010-08-31,1.02284686555952,"relative rental price index","Tasman",0.023
2010-08-31,0.976716567389949,"relative rental price index","Waikato",-0.023
2010-08-31,1.05229154836987,"relative rental price index","Wellington",0.052
2010-08-31,1.10389133594288,"relative rental price index","West Coast",0.104
2010-09-30,0.994193156497992,"relative rental price index","Auckland",-0.006
2010-09-30,0.997435181337076,"relative rental price index","Bay of Plenty",-0.003
2010-09-30,0.973800864279573,"relative rental price index","Canterbury",-0.026
2010-09-30,1.08205861646848,"relative rental price index","Gisborne",0.082
2010-09-30,0.968561977331371,"relative rental price index","Hawke's Bay",-0.031
2010-09-30,0.993414317317728,"relative rental price index","Manawatu- Whanganui",-0.007
2010-09-30,0.911827620258357,"relative rental price index","Marlborough",-0.088
2010-09-30,1.03550561722892,"relative rental price index","Nelson",0.036
2010-09-30,0.987323558530604,"relative rental price index","Northland",-0.013
2010-09-30,0.961181422021536,"relative rental price index","Otago",-0.039
2010-09-30,1.00147116587536,"relative rental price index","Southland",0.001
2010-09-30,1.02358739903383,"relative rental price index","Taranaki",0.024
2010-09-30,1.03879632512299,"relative rental price index","Tasman",0.039
2010-09-30,0.967215656627998,"relative rental price index","Waikato",-0.033
2010-09-30,1.04759806609292,"relative rental price index","Wellington",0.048
2010-09-30,1.12159289904459,"relative rental price index","West Coast",0.122
2010-10-31,1.00139915863255,"relative rental price index","Auckland",0.001
2010-10-31,0.995065642167781,"relative rental price index","Bay of Plenty",-0.005
2010-10-31,0.979359001191677,"relative rental price index","Canterbury",-0.021
2010-10-31,1.06440186680391,"relative rental price index","Gisborne",0.064
2010-10-31,0.955531143448612,"relative rental price index","Hawke's Bay",-0.044
2010-10-31,1.0018463662172,"relative rental price index","Manawatu- Whanganui",0.002
2010-10-31,0.912192749657056,"relative rental price index","Marlborough",-0.088
2010-10-31,1.0456402089807,"relative rental price index","Nelson",0.046
2010-10-31,0.992028281345946,"relative rental price index","Northland",-0.008
2010-10-31,0.937542316073701,"relative rental price index","Otago",-0.062
2010-10-31,1.02653239896955,"relative rental price index","Southland",0.027
2010-10-31,1.03637129930507,"relative rental price index","Taranaki",0.036
2010-10-31,1.03469300177926,"relative rental price index","Tasman",0.035
2010-10-31,0.965567757277407,"relative rental price index","Waikato",-0.034
2010-10-31,1.0437900755422,"relative rental price index","Wellington",0.044
2010-10-31,1.13106978752622,"relative rental price index","West Coast",0.131
2010-11-30,0.998678201871637,"relative rental price index","Auckland",-0.001
2010-11-30,1.0103353841684,"relative rental price index","Bay of Plenty",0.01
2010-11-30,0.965176077250682,"relative rental price index","Canterbury",-0.035
2010-11-30,1.06220298087415,"relative rental price index","Gisborne",0.062
2010-11-30,0.962880760230986,"relative rental price index","Hawke's Bay",-0.037
2010-11-30,1.00258983317852,"relative rental price index","Manawatu- Whanganui",0.003
2010-11-30,0.90248488251341,"relative rental price index","Marlborough",-0.098
2010-11-30,1.02021726768116,"relative rental price index","Nelson",0.02
2010-11-30,0.988022128485074,"relative rental price index","Northland",-0.012
2010-11-30,0.941921419170478,"relative rental price index","Otago",-0.058
2010-11-30,1.01124684899514,"relative rental price index","Southland",0.011
2010-11-30,1.0295767896645,"relative rental price index","Taranaki",0.03
2010-11-30,1.03547869891461,"relative rental price index","Tasman",0.035
2010-11-30,0.953352752736978,"relative rental price index","Waikato",-0.047
2010-11-30,1.04361874260088,"relative rental price index","Wellington",0.044
2010-11-30,1.12618018052051,"relative rental price index","West Coast",0.126
2010-12-31,0.997787328903954,"relative rental price index","Auckland",-0.002
2010-12-31,0.997234032234684,"relative rental price index","Bay of Plenty",-0.003
2010-12-31,0.985811861863637,"relative rental price index","Canterbury",-0.014
2010-12-31,1.08241387410524,"relative rental price index","Gisborne",0.082
2010-12-31,0.972886639254001,"relative rental price index","Hawke's Bay",-0.027
2010-12-31,1.00085471793947,"relative rental price index","Manawatu- Whanganui",0.001
2010-12-31,0.908351589572627,"relative rental price index","Marlborough",-0.092
2010-12-31,1.04349191355396,"relative rental price index","Nelson",0.043
2010-12-31,0.982612134234118,"relative rental price index","Northland",-0.017
2010-12-31,0.952537572256135,"relative rental price index","Otago",-0.047
2010-12-31,0.996963904337905,"relative rental price index","Southland",-0.003
2010-12-31,1.00862079556998,"relative rental price index","Taranaki",0.009
2010-12-31,1.01560416741129,"relative rental price index","Tasman",0.016
2010-12-31,0.954829132519666,"relative rental price index","Waikato",-0.045
2010-12-31,1.0418034819463,"relative rental price index","Wellington",0.042
2010-12-31,1.10687687110005,"relative rental price index","West Coast",0.107
2011-01-31,0.966553800823904,"relative rental price index","Auckland",-0.033
2011-01-31,0.970632501072702,"relative rental price index","Bay of Plenty",-0.029
2011-01-31,0.959294065872719,"relative rental price index","Canterbury",-0.041
2011-01-31,1.02889271370429,"relative rental price index","Gisborne",0.029
2011-01-31,0.938133902495728,"relative rental price index","Hawke's Bay",-0.062
2011-01-31,0.965781947836052,"relative rental price index","Manawatu- Whanganui",-0.034
2011-01-31,0.895677481514582,"relative rental price index","Marlborough",-0.104
2011-01-31,1.00298794857751,"relative rental price index","Nelson",0.003
2011-01-31,0.962509887449413,"relative rental price index","Northland",-0.037
2011-01-31,1.03891050682164,"relative rental price index","Otago",0.039
2011-01-31,0.970049168280954,"relative rental price index","Southland",-0.03
2011-01-31,0.987533017076084,"relative rental price index","Taranaki",-0.012
2011-01-31,1.04267993473243,"relative rental price index","Tasman",0.043
2011-01-31,0.933628286273159,"relative rental price index","Waikato",-0.066
2011-01-31,1.02076645205214,"relative rental price index","Wellington",0.021
2011-01-31,1.04227153528297,"relative rental price index","West Coast",0.042
2011-02-28,0.988130712794868,"relative rental price index","Auckland",-0.012
2011-02-28,0.999545311590224,"relative rental price index","Bay of Plenty",0
2011-02-28,0.985272991385485,"relative rental price index","Canterbury",-0.015
2011-02-28,1.0615234446955,"relative rental price index","Gisborne",0.062
2011-02-28,0.963642894863053,"relative rental price index","Hawke's Bay",-0.036
2011-02-28,0.983388261567076,"relative rental price index","Manawatu- Whanganui",-0.017
2011-02-28,0.887803751551978,"relative rental price index","Marlborough",-0.112
2011-02-28,1.0325796498777,"relative rental price index","Nelson",0.033
2011-02-28,0.967028017757513,"relative rental price index","Northland",-0.033
2011-02-28,0.974715476000262,"relative rental price index","Otago",-0.025
2011-02-28,0.977555548624147,"relative rental price index","Southland",-0.022
2011-02-28,1.01287404526895,"relative rental price index","Taranaki",0.013
2011-02-28,1.01128164522503,"relative rental price index","Tasman",0.011
2011-02-28,0.953101952375938,"relative rental price index","Waikato",-0.047
2011-02-28,1.05755729902065,"relative rental price index","Wellington",0.058
2011-02-28,1.0603953556388,"relative rental price index","West Coast",0.06
2011-03-31,1.00298413383112,"relative rental price index","Auckland",0.003
2011-03-31,0.993148106597466,"relative rental price index","Bay of Plenty",-0.007
2011-03-31,0.985302289286506,"relative rental price index","Canterbury",-0.015
2011-03-31,1.04792719718577,"relative rental price index","Gisborne",0.048
2011-03-31,0.960706320535148,"relative rental price index","Hawke's Bay",-0.039
2011-03-31,0.984153639922364,"relative rental price index","Manawatu- Whanganui",-0.016
2011-03-31,0.931346417159254,"relative rental price index","Marlborough",-0.069
2011-03-31,1.02554328728567,"relative rental price index","Nelson",0.026
2011-03-31,0.972054538289781,"relative rental price index","Northland",-0.028
2011-03-31,0.933751300951765,"relative rental price index","Otago",-0.066
2011-03-31,0.967392866742933,"relative rental price index","Southland",-0.033
2011-03-31,1.02015878361722,"relative rental price index","Taranaki",0.02
2011-03-31,1.01539285567784,"relative rental price index","Tasman",0.015
2011-03-31,0.943734507099251,"relative rental price index","Waikato",-0.056
2011-03-31,1.05480737843444,"relative rental price index","Wellington",0.055
2011-03-31,1.10897848054883,"relative rental price index","West Coast",0.109
2011-04-30,1.01082741200132,"relative rental price index","Auckland",0.011
2011-04-30,0.988145819664374,"relative rental price index","Bay of Plenty",-0.012
2011-04-30,0.973910737958746,"relative rental price index","Canterbury",-0.026
2011-04-30,1.07465183022167,"relative rental price index","Gisborne",0.075
2011-04-30,0.952927284816384,"relative rental price index","Hawke's Bay",-0.047
2011-04-30,0.978632308572541,"relative rental price index","Manawatu- Whanganui",-0.021
2011-04-30,0.893948842328769,"relative rental price index","Marlborough",-0.106
2011-04-30,1.02877300567285,"relative rental price index","Nelson",0.029
2011-04-30,0.968182990269216,"relative rental price index","Northland",-0.032
2011-04-30,0.928608461997517,"relative rental price index","Otago",-0.071
2011-04-30,0.975258021920636,"relative rental price index","Southland",-0.025
2011-04-30,1.00299746430595,"relative rental price index","Taranaki",0.003
2011-04-30,1.02772819659548,"relative rental price index","Tasman",0.028
2011-04-30,0.950040455342129,"relative rental price index","Waikato",-0.05
2011-04-30,1.0306033749846,"relative rental price index","Wellington",0.031
2011-04-30,1.1303529437929,"relative rental price index","West Coast",0.13
2011-05-31,1.0160955330063,"relative rental price index","Auckland",0.016
2011-05-31,0.982160982890115,"relative rental price index","Bay of Plenty",-0.018
2011-05-31,0.972103607871242,"relative rental price index","Canterbury",-0.028
2011-05-31,1.07368576233236,"relative rental price index","Gisborne",0.074
2011-05-31,0.946582367813659,"relative rental price index","Hawke's Bay",-0.053
2011-05-31,0.974487378976547,"relative rental price index","Manawatu- Whanganui",-0.026
2011-05-31,0.920969344059381,"relative rental price index","Marlborough",-0.079
2011-05-31,1.0294641322518,"relative rental price index","Nelson",0.029
2011-05-31,0.963353798625441,"relative rental price index","Northland",-0.037
2011-05-31,0.940503876865984,"relative rental price index","Otago",-0.059
2011-05-31,1.0073709285838,"relative rental price index","Southland",0.007
2011-05-31,1.03065677023444,"relative rental price index","Taranaki",0.031
2011-05-31,1.02521381741827,"relative rental price index","Tasman",0.025
2011-05-31,0.945900494978038,"relative rental price index","Waikato",-0.054
2011-05-31,1.04227811134335,"relative rental price index","Wellington",0.042
2011-05-31,1.10250840793204,"relative rental price index","West Coast",0.103
2011-06-30,1.0091753939165,"relative rental price index","Auckland",0.009
2011-06-30,0.993260482667839,"relative rental price index","Bay of Plenty",-0.007
2011-06-30,0.979014186826325,"relative rental price index","Canterbury",-0.021
2011-06-30,1.072326765623,"relative rental price index","Gisborne",0.072
2011-06-30,0.94434455334792,"relative rental price index","Hawke's Bay",-0.056
2011-06-30,0.9898361527541,"relative rental price index","Manawatu- Whanganui",-0.01
2011-06-30,0.905892179505721,"relative rental price index","Marlborough",-0.094
2011-06-30,1.02332911844683,"relative rental price index","Nelson",0.023
2011-06-30,0.973952105439217,"relative rental price index","Northland",-0.026
2011-06-30,0.947770021694699,"relative rental price index","Otago",-0.052
2011-06-30,0.985064972008789,"relative rental price index","Southland",-0.015
2011-06-30,0.992164702513153,"relative rental price index","Taranaki",-0.008
2011-06-30,1.04281573904549,"relative rental price index","Tasman",0.043
2011-06-30,0.950735726284886,"relative rental price index","Waikato",-0.049
2011-06-30,1.02885679570037,"relative rental price index","Wellington",0.029
2011-06-30,1.08047004113533,"relative rental price index","West Coast",0.08
2011-07-31,1.00918702199549,"relative rental price index","Auckland",0.009
2011-07-31,0.991892048363151,"relative rental price index","Bay of Plenty",-0.008
2011-07-31,0.980762643693707,"relative rental price index","Canterbury",-0.019
2011-07-31,1.08206543626128,"relative rental price index","Gisborne",0.082
2011-07-31,0.94814778280384,"relative rental price index","Hawke's Bay",-0.052
2011-07-31,0.984069272365411,"relative rental price index","Manawatu- Whanganui",-0.016
2011-07-31,0.915038596545297,"relative rental price index","Marlborough",-0.085
2011-07-31,1.0047373260398,"relative rental price index","Nelson",0.005
2011-07-31,0.972416417138722,"relative rental price index","Northland",-0.028
2011-07-31,0.938697411592636,"relative rental price index","Otago",-0.061
2011-07-31,1.00242560258767,"relative rental price index","Southland",0.002
2011-07-31,1.00284338637971,"relative rental price index","Taranaki",0.003
2011-07-31,1.03510723607468,"relative rental price index","Tasman",0.035
2011-07-31,0.950841193899387,"relative rental price index","Waikato",-0.049
2011-07-31,1.03427743184318,"relative rental price index","Wellington",0.034
2011-07-31,1.12011127944576,"relative rental price index","West Coast",0.12
2011-08-31,1.01691418263242,"relative rental price index","Auckland",0.017
2011-08-31,0.976156114719391,"relative rental price index","Bay of Plenty",-0.024
2011-08-31,0.960785860484722,"relative rental price index","Canterbury",-0.039
2011-08-31,1.05510473965985,"relative rental price index","Gisborne",0.055
2011-08-31,0.95527302219389,"relative rental price index","Hawke's Bay",-0.045
2011-08-31,0.973069448675646,"relative rental price index","Manawatu- Whanganui",-0.027
2011-08-31,0.90519433474916,"relative rental price index","Marlborough",-0.095
2011-08-31,1.01354381503532,"relative rental price index","Nelson",0.014
2011-08-31,0.964438617608417,"relative rental price index","Northland",-0.036
2011-08-31,0.932408499656409,"relative rental price index","Otago",-0.068
2011-08-31,0.979506451731054,"relative rental price index","Southland",-0.02
2011-08-31,1.00084912725924,"relative rental price index","Taranaki",0.001
2011-08-31,1.02207107766727,"relative rental price index","Tasman",0.022
2011-08-31,0.946638179637351,"relative rental price index","Waikato",-0.053
2011-08-31,1.02791248000943,"relative rental price index","Wellington",0.028
2011-08-31,1.12929999294,"relative rental price index","West Coast",0.129
2011-09-30,1.02636665787069,"relative rental price index","Auckland",0.026
2011-09-30,0.976764444803176,"relative rental price index","Bay of Plenty",-0.023
2011-09-30,0.967074989426004,"relative rental price index","Canterbury",-0.033
2011-09-30,1.04349639137699,"relative rental price index","Gisborne",0.043
2011-09-30,0.948282772926099,"relative rental price index","Hawke's Bay",-0.052
2011-09-30,0.970738417312222,"relative rental price index","Manawatu- Whanganui",-0.029
2011-09-30,0.910358395096925,"relative rental price index","Marlborough",-0.09
2011-09-30,1.01306853653488,"relative rental price index","Nelson",0.013
2011-09-30,0.95702962060357,"relative rental price index","Northland",-0.043
2011-09-30,0.934983049438001,"relative rental price index","Otago",-0.065
2011-09-30,0.988887081373519,"relative rental price index","Southland",-0.011
2011-09-30,1.00825255242932,"relative rental price index","Taranaki",0.008
2011-09-30,1.03858007766056,"relative rental price index","Tasman",0.039
2011-09-30,0.941712192096017,"relative rental price index","Waikato",-0.058
2011-09-30,1.0376870046201,"relative rental price index","Wellington",0.038
2011-09-30,1.10209437805572,"relative rental price index","West Coast",0.102
